,NK_H-1,NK_H-10,NK_H-11,NK_H-13,NK_H-16,NK_H-18,NK_H-23,NK_H-25,NK_H-26,NK_H-27,NK_H-33,NK_H-36,NK_H-37,NK_H-4,NK_H-40,NK_H-43,NK_H-45,NK_H-49,NK_H-55,NK_H-56,NK_H-57,NK_H-59,NK_H-61,NK_H-62,NK_H-63,NK_H-64,NK_H-65,NK_H-66,NK_H-68,NK_H-69,NK_H-7,NK_T1D-1,NK_T1D-102,NK_T1D-104,NK_T1D-106,NK_T1D-118,NK_T1D-12,NK_T1D-121,NK_T1D-124,NK_T1D-127,NK_T1D-129,NK_T1D-132,NK_T1D-135,NK_T1D-137,NK_T1D-139,NK_T1D-14,NK_T1D-140,NK_T1D-141,NK_T1D-142,NK_T1D-15,NK_T1D-153,NK_T1D-156,NK_T1D-158,NK_T1D-170,NK_T1D-174,NK_T1D-2,NK_T1D-21,NK_T1D-25,NK_T1D-28,NK_T1D-29,NK_T1D-37,NK_T1D-39,NK_T1D-42,NK_T1D-44,NK_T1D-52,NK_T1D-61,NK_T1D-73,NK_T1D-79,NK_T1D-8,NK_T1D-82,NK_T1D-86,NK_T1D-87,NK_T1D-88,NK_T1D-93,NK_T1D-96,NK_T1D-97,NK_T1D-98
TBC1D10C,3.34506460247734,2.69935543969934,2.66988770260272,3.39102186873995,3.77447081052573,3.7688817313238,4.2625063065386,3.68089935129864,3.68918044712154,3.58178037044544,3.44646219794128,3.79071830234285,3.47363441154556,3.73892988847644,4.57426634720828,4.21570976478059,1.35178087483051,1.35178087483051,4.71402055046598,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,4.0609636904376,1.35178087483051,1.35178087483051,4.55298950069956,3.1763450623499,1.35178087483051,2.61580309892579,2.83079552819467,4.56883214797753,3.92009327357047,4.48343110392097,4.38633946500357,4.33200120361057,4.62891244303762,4.50678806088769,3.42251312849941,4.90794320156901,4.17071245226873,4.70115554956017,4.21583529648719,4.73747590610487,3.78473112763919,2.9244553841356,4.10596298024224,5.27785723630612,3.4537858593447,1.35178087483051,4.96957655164962,5.3074796755118,5.16417021075387,4.74056935683021,4.72120269753346,3.86174274843387,4.1803133818008,4.6293934268024,4.43765995185312,4.33265286310731,3.57932688636274,3.14577476611229,3.6226530170617,3.3846966437734,3.95961120080334,3.95048776992328,3.63574706610911,2.78357444748453,3.46625140311531,3.70794211791201,3.85346962349446,4.45300262315491,4.14922802670021,4.59417464477319,4.359719980381,4.28214032055818,4.36261748016688
ABHD14B,3.34506460247734,2.69935543969934,3.65267490464879,2.94298694056986,3.33926568252274,2.84832789417467,2.94354285112677,2.78739516680243,3.08519997082267,1.35178087483051,2.46569517600972,2.86355261478286,3.21489349897972,3.40662785886262,3.08125170056493,3.16810546782919,1.35178087483051,2.74507951373729,3.5455377955038,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,3.07884956749521,2.61580309892579,1.35178087483051,3.1122658782285,3.50525606093656,2.92415094474554,3.57496163314046,3.79945503779664,3.67692169417332,3.02570749231174,3.49166347848622,3.12590147308809,3.34319665963658,3.67025751319728,2.65069617201422,3.39265174153086,2.98999720312186,3.23755551598817,3.21601021151898,3.5551545940566,1.35178087483051,3.21271774909246,3.39979285193621,3.20994359872874,3.4170360065786,3.48103531480751,3.654723148288,3.10101569039201,2.94752996596796,3.92757963772492,3.00768478056467,3.51391958867587,2.95281186149509,2.7743456501323,2.57146820313571,3.3846966437734,3.7347846552254,3.47098216261136,1.35178087483051,2.98512440410167,3.21837675832807,3.43968740021172,3.37239945820094,3.3450925933115,3.119416541125,3.31772587864747,3.78012469180457,3.39689789391799,3.29058507827793
MAN1A1,2.29872772789102,1.35178087483051,2.29945054611396,2.17703068818776,2.02504457059454,1.35178087483051,2.09214771086565,1.35178087483051,2.04051951886606,1.35178087483051,1.35178087483051,2.1331430595941,2.1156066467774,1.35178087483051,2.16169736681934,1.35178087483051,1.35178087483051,1.35178087483051,2.66789009336492,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,3.07884956749521,1.35178087483051,1.35178087483051,2.17754131564428,1.95644666281695,2.57596629096179,2.39788148252426,2.27095697077038,2.95960725467172,2.35313205819534,1.80059227880617,2.64326899006912,2.10452742652509,3.46258058964283,2.65069617201422,2.43390943558395,2.78794053973493,1.35178087483051,2.90581985883397,2.41175611157935,3.4537858593447,2.47375516307373,2.18104647474559,2.61348275470368,2.72047552726102,2.79363218162388,2.43281348115976,2.80669208847286,2.50740784793431,1.35178087483051,2.39923838788601,1.35178087483051,2.18248789074097,1.35178087483051,2.22667688686806,1.35178087483051,1.35178087483051,2.14371700770236,3.63574706610911,1.35178087483051,1.35178087483051,2.46168022876696,2.75564755234499,2.60538156561439,3.119416541125,2.79150541031301,2.25813221403629,2.7501834914831,2.44176940997814
TOX,1.35178087483051,2.69935543969934,2.66988770260272,1.35178087483051,2.29565871681545,2.4326316712888,2.7886844497142,1.35178087483051,2.04051951886606,1.35178087483051,2.46569517600972,2.44407255376754,2.42007937305621,2.18417996043784,1.35178087483051,2.30375534573623,2.90246347196814,2.35537021917787,3.21024373920533,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,2.98204145053969,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,2.61580309892579,2.83079552819467,3.51189150953043,3.07483456291245,3.03784410374741,2.80198258453919,2.72704792284256,2.95960725467172,2.89272821775752,1.80059227880617,2.91001624840094,2.81136042120938,1.35178087483051,3.31951007387304,2.66282065276386,1.35178087483051,2.48996606453048,2.78085850104023,2.97819569966952,1.35178087483051,2.47375516307373,3.57599193253708,2.39239533174738,3.58317513333276,3.1850825092589,3.71320149265954,2.80669208847286,3.11619473277865,2.68581209421477,3.00768478056467,2.88837492227835,2.18248789074097,2.52807618353121,2.82555059722563,2.84379853139357,3.12188033320955,2.00104989663107,3.63574706610911,2.98512440410167,2.47744461558676,2.62363412592556,2.75564755234499,3.3450925933115,1.35178087483051,3.31772587864747,2.9044513337495,3.62670123925192,3.5779726406503
ARHGAP4,3.15929575753809,3.19882425991552,3.16056294678602,3.34850986406365,3.57480985184352,3.34581368580502,2.7886844497142,3.07855411221227,3.46404126431923,2.71952613806102,2.89228064081323,3.02502179844489,3.08519615767404,3.52698541184221,3.22699582247709,3.5171231521054,1.35178087483051,3.25796385066879,3.72902307148254,1.35178087483051,1.35178087483051,3.50475461943129,1.35178087483051,1.35178087483051,1.35178087483051,3.18322287303297,4.10065217858014,1.35178087483051,3.07884956749521,1.35178087483051,3.36807794093626,3.9876778454574,3.56475911008375,2.86281497769868,3.57496163314046,3.34761082164984,4.13847575133022,3.53362740419289,3.10067835500622,4.06489013913649,3.26916742900098,3.84983314536564,3.68887941074724,3.49804614042846,3.16221175511892,3.69660994853736,3.38633684434616,3.88252659333765,4.13988274659647,2.90297381969685,3.82571317396193,4.10467128058805,4.09567634457173,3.65734324412748,3.94882181661238,2.96315728737594,3.45788992088264,3.92757963772492,4.03744562812777,4.0325380789813,2.95281186149509,3.76440033847387,2.82555059722563,3.3846966437734,3.95961120080334,3.73210819182867,3.63574706610911,2.78357444748453,4.15484234884691,3.36301050984088,3.37239945820094,3.44472510362881,3.119416541125,3.64601724502873,3.18116765828099,3.45826266267948,3.5779726406503
CORO1A,4.8485351256508,4.5838125541986,5.01334243493824,4.53168716114362,4.48279414919689,5.06286508428455,5.44057904188771,4.81698300226949,5.64467138675145,4.46643256256919,4.48534554012427,4.84088906586912,4.90832391049346,4.9790786245045,4.80694592989656,4.30403089634533,3.45939543601013,4.592137623569,6.49159014466263,4.8806811689192,1.35178087483051,5.51994815505232,4.67521348645511,3.65197779173224,3.55999725882792,1.35178087483051,4.55298950069956,3.80218536062741,4.09342376157106,4.27673644311132,4.96473684609258,6.47955738850113,5.85212622653796,6.17893029374677,6.37805543381825,6.35438293228207,5.14393650846855,5.72713598897214,5.62336855319786,6.66115562978184,5.49177730913087,7.06216577745053,5.1879960931757,6.16923989185109,5.20766761015387,5.1303892222778,5.22965645426022,7.38509450830596,4.93923849633837,3.66754935019877,6.88458784209643,6.58269643356826,6.16653257161142,6.10200944945145,6.60911826562704,4.57826442446448,5.49552446088202,6.34248335071622,5.94694808603288,5.64438682978637,4.91234257979588,4.86213878740472,4.99989765673509,5.11836355370843,4.47294924930946,4.76594344988143,5.18281331177659,4.63464166508524,4.01262852234565,5.27737019216795,4.95560080124832,6.69043202985403,3.73172682189554,6.08310385321451,6.49386536455686,5.53702435344375,6.12257740298861
SELL,2.66891327218619,2.69935543969934,2.66988770260272,2.30055235081731,2.8082934688627,2.97816404971773,3.20261287895138,2.78739516680243,3.61832093916496,2.71952613806102,2.89228064081323,2.1331430595941,2.88698208788215,3.20174523438555,2.72110954070016,2.67568968698592,2.90246347196814,2.35537021917787,5.1336907325853,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,3.95869854054176,1.35178087483051,4.10065217858014,3.1763450623499,1.35178087483051,3.0900381666863,2.83079552819467,6.1532749598815,5.88588023725783,4.6054520164415,5.54432986299939,4.30575214557605,4.48369931231357,5.23128152121986,3.52490563790783,6.1411890536686,4.20891520488621,5.51260026345161,3.48003297994191,4.4161169983554,4.4106641016321,1.35178087483051,4.10596298024224,5.454798377284,5.44749043043019,1.35178087483051,6.39804495519107,4.75739474999346,5.06041202649798,5.14468950698778,6.03473356429655,2.96315728737594,4.31389373074076,4.6967601895026,4.23371602013602,3.3647723159488,2.18248789074097,2.97482182097874,2.82555059722563,3.76237407187222,1.35178087483051,2.75937472197571,1.35178087483051,2.20048159874263,2.47744461558676,3.51206457719503,3.27159289339971,4.84857428146241,4.14922802670021,4.41674542959068,4.68193896392095,4.74908660920411,4.84846421748159
TBCB,3.15929575753809,4.25738131191104,3.34642964327024,3.51072884764226,3.50094641547741,3.63025842686723,3.6827707852006,3.07855411221227,4.05029761239598,3.22494744551,3.83176421337998,4.2737668638465,3.92328547658189,3.78703995325114,3.68426137313282,3.91085715351242,3.84626382332281,3.45119217549538,4.82723089766155,1.35178087483051,1.35178087483051,5.00825828323981,3.90888420868935,3.65197779173224,1.35178087483051,3.8106702105616,3.42116607571642,1.35178087483051,3.07884956749521,3.42797635016976,4.16240717025009,3.9876778454574,4.43538461074038,4.57165369679746,4.8254847187518,4.50313350945515,4.23312145733302,4.62505237944019,4.61529993855728,4.6152459672014,4.28230732104172,4.00835700797493,4.41911396896376,4.46676380981181,4.05377730527,4.18003905176866,4.15172839550001,5.0445561738745,4.93923849633837,3.46004326930839,4.65618853900512,4.10467128058805,4.76218088127179,4.34255542774125,4.74856759349014,4.48927672741572,4.31389373074076,4.40551923934499,4.40566811080087,3.82619591586332,3.87415383151237,4.44877446965797,3.36136820799903,4.5052012388566,3.4643861903521,3.95048776992328,4.82902477372349,3.44206028153468,3.85394592452548,3.70794211791201,3.78442518145907,4.6645831275452,3.119416541125,4.78855714407619,4.59826537441869,4.37663996193155,4.78271610422931
MYL12A,5.78477250225122,5.17149702334959,5.75664470230542,6.58925107538728,5.63480627304848,5.79219192113904,6.43941037798073,5.34343890725153,6.04583325128183,6.00692013339815,6.039000809756,5.12250099468125,5.76268269735411,5.62996093311011,5.70170352134128,5.30399172144129,6.48168157808297,5.85061227539044,7.44971387695427,5.38589631417533,5.7292165285896,5.51994815505232,3.90888420868935,4.63241199295841,5.59757448232137,5.41003255974644,5.77374872940924,5.92769745085743,4.8865115941654,5.54601603400744,6.17603865017372,7.02793253425276,6.62580719626401,6.90854533894776,7.17175618465643,6.97478016249257,6.06720955944626,6.34283597968052,6.18968977763968,6.95613759256102,6.36623975583393,7.1639514525123,6.07704591092216,6.84396962065301,6.16612973383451,5.26260217785756,6.29187635201183,7.77979349012691,6.757509689774,5.22460519257768,7.09136246604818,6.48551618486293,6.76795118533656,7.10223337396445,7.35055527759423,5.7464299192349,6.15998952930343,6.77183100145794,6.59792258992177,6.12231127758441,5.94341248519988,5.58486076691593,6.22293471644078,6.31415961585183,5.89134554381564,6.03836363531556,4.82902477372349,5.91760443163459,5.71075831326835,6.18405689966511,6.3011293859373,7.55010854572786,6.44960418916174,7.02549792339964,7.31157681994055,6.26158736197533,7.00020006552167
C7orf50,1.35178087483051,1.35178087483051,2.29945054611396,2.17703068818776,2.29565871681545,2.70140599770108,3.08005560390335,1.35178087483051,2.83968858431267,1.35178087483051,1.35178087483051,2.44407255376754,1.79618551649963,2.18417996043784,2.16169736681934,1.35178087483051,1.35178087483051,1.35178087483051,3.39990467421358,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,3.8106702105616,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,2.83079552819467,2.94390674627763,3.44290679839751,3.48689511761073,3.57496163314046,2.10641102200885,1.35178087483051,2.89272821775752,3.05383338524593,2.91001624840094,2.86610176797935,2.47526268842633,3.23094391365462,2.85002908290848,2.78794053973493,2.48996606453048,2.90581985883397,3.35491021706212,1.35178087483051,1.35178087483051,3.57599193253708,3.91367565964878,3.22617566787189,3.27693882956878,3.74150796488835,2.80669208847286,2.94752996596796,2.31126969581678,2.91027986719917,2.46275281258517,2.36250150479991,2.19473677434739,2.57146820313571,1.35178087483051,1.35178087483051,2.26255459019819,1.35178087483051,2.20048159874263,2.47744461558676,3.43968740021172,3.16196420060674,2.66893325200296,3.119416541125,3.60387359325487,2.9044513337495,3.33244854898786,3.60981304266634
SH3BGRL,2.94010339975175,2.69935543969934,2.66988770260272,3.1112684134315,3.15391308016485,3.51586850401642,4.0950882723981,2.78739516680243,3.46404126431923,3.8620176725226,1.35178087483051,3.7052734591809,3.99313292417973,3.68902920427429,3.58410644192652,3.16810546782919,2.90246347196814,2.74507951373729,5.06960236321946,1.35178087483051,1.35178087483051,4.2009377750223,1.35178087483051,4.0609636904376,2.98204145053969,1.35178087483051,1.35178087483051,4.22690773679869,1.35178087483051,3.56837217384622,1.35178087483051,4.06563747920016,4.66218717629732,4.53702516881697,4.75169296285116,4.22390277618088,4.62891244303762,4.2844460707223,4.03656943446677,4.54866819367473,4.38562512022994,4.78948798971373,4.12541141230178,4.6086011894085,3.88044423727481,2.48996606453048,3.95877064810106,5.10655172758775,4.93923849633837,3.21271774909246,4.77621436873479,4.71958549080016,4.6942064614408,4.9108715600827,4.77541398711566,3.86174274843387,4.24870584597485,4.6967601895026,4.33940538451911,4.16918108510135,3.4644331038571,2.7743456501323,3.49855552502322,2.84379853139357,3.12188033320955,2.8227805819812,3.63574706610911,2.98512440410167,2.90786581521238,3.58063734743962,4.04177218174199,4.65142345697332,1.35178087483051,4.69470152640453,4.76093773610032,4.70152910757728,4.78271610422931
LINC00861,2.66891327218619,2.69935543969934,3.65267490464879,2.50397146807751,3.57480985184352,3.7688817313238,2.94354285112677,2.78739516680243,3.8205382692617,2.71952613806102,3.20034243615367,3.40990070151074,3.40490535180933,3.12522126906445,3.94639327209687,2.30375534573623,1.35178087483051,3.02921256077676,4.59096251970743,4.08829629325033,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,2.87774473732825,3.12903735350089,4.71907372398239,3.67626212281494,3.93234642242087,3.92493393062421,4.10668036233195,4.40505482849645,3.69136627502251,3.81811729188289,4.54866819367473,3.86877353928653,4.87263994331384,4.30073103837916,3.68632933626386,3.57000920947843,2.48996606453048,3.73399079450895,4.41747879520403,3.4537858593447,3.46004326930839,3.95596938257582,4.5573492209694,3.9845155123763,4.43916710807043,3.76922938578574,4.06295315858927,3.99289456568829,4.55865154723452,4.77374007668173,3.64774899711544,2.64021706531263,2.19473677434739,2.57146820313571,2.84379853139357,3.4643861903521,2.88275906404184,3.63574706610911,3.15693469064843,3.21837675832807,2.26519161155526,2.75564755234499,4.4222262578144,1.35178087483051,4.29325622295656,4.0371947956116,3.91055240492794,4.22954325840634
TSTA3,1.35178087483051,1.35178087483051,2.29945054611396,2.40801062424983,3.04959337596369,2.84832789417467,2.60817156076303,2.78739516680243,3.28885453540469,2.71952613806102,2.46569517600972,3.16705749566723,2.71175814629056,2.51370861803706,2.48306846201565,2.30375534573623,2.90246347196814,1.35178087483051,3.42173964794803,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,3.05537917930931,2.98204145053969,1.35178087483051,1.35178087483051,1.35178087483051,3.07884956749521,2.61580309892579,1.35178087483051,3.39213785627082,2.88948322914839,3.52417504263802,3.33117294931203,3.34761082164984,2.95960725467172,3.25408945471024,3.55732350691699,3.30907236265442,2.91830754089286,3.21503048199989,3.13558223290769,3.01031774728103,2.98999720312186,2.48996606453048,2.90581985883397,3.5551545940566,4.13988274659647,3.46004326930839,4.07488069302447,3.76965337885818,3.4170360065786,3.1850825092589,3.82301622428356,3.44053614410108,2.94752996596796,2.68581209421477,3.0976451999673,2.88837492227835,2.75464080058122,2.52807618353121,2.57146820313571,1.35178087483051,2.64018558083173,2.54263200966246,1.35178087483051,2.78357444748453,2.47744461558676,2.46168022876696,2.75564755234499,3.6236103395169,3.119416541125,3.26314642988117,3.78012469180457,2.63607748052368,3.2496494997749
RPS20,8.40997496771138,8.50823518907581,8.41222119025382,8.46436186119039,8.37604801193207,8.24957085122477,8.47917633642443,8.3964657153084,8.19860808933739,8.2715513637106,8.26315643035604,8.43014699329034,8.16498849864256,8.12144023754814,8.15900073916888,8.33065010794393,8.4733209367326,8.32805300539366,8.13920415204289,8.44773091723913,9.06020184638865,8.69457472293096,8.71109562319067,8.96611219876018,8.81527878459776,8.75629140079789,8.78196508163159,9.11509884086262,9.06617700448212,9.17542539636832,8.4404280130837,8.023871985957,8.24783415372525,8.12846857442956,8.25955118956392,8.12434583597527,8.13625151893414,8.01024624800171,8.40089050005108,8.14845041558425,8.05097842515761,8.13839047884842,8.32605461835821,8.4620260455912,8.29208252566321,8.44288417048748,8.15115143163035,8.03491515067457,8.43786533606304,8.65365920811861,7.92993954640317,8.22070611311483,8.20877272831145,8.25233477726358,7.95009274428583,8.18805791537019,8.12766574999269,8.23543920362872,8.35707543344585,8.11616361170404,8.40743292976159,8.36058198972282,8.36316342178449,8.46748087337533,8.19039026708601,8.26134118851407,8.69090855225789,8.26579478377379,8.42363777839374,8.28457495404919,8.30422512521441,7.86988705663032,8.28954429351965,8.02439104491833,8.23154568746246,8.18074353945024,8.13206916787273
SCML4,1.35178087483051,1.35178087483051,2.66988770260272,2.02859506325786,2.49812287006163,2.53061018720365,2.60817156076303,1.35178087483051,2.31697863942993,1.35178087483051,2.46569517600972,2.67488334199096,2.42007937305621,2.51370861803706,2.16169736681934,2.30375534573623,1.35178087483051,2.35537021917787,2.3278834814363,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,2.41947219396528,2.5046671224467,2.78420171555315,2.39485869054629,2.8826893633671,3.17413288527236,2.95960725467172,2.56672594452201,2.33997369708877,2.91001624840094,2.62835944768465,3.21503048199989,3.23094391365462,2.85002908290848,1.35178087483051,1.35178087483051,2.47590143174169,3.11707890318664,3.4537858593447,1.35178087483051,2.85562554922243,3.08700381741096,3.58317513333276,2.85834036213127,2.84856996476595,2.80669208847286,2.74991432699185,2.68581209421477,2.91027986719917,2.46275281258517,2.64021706531263,2.19473677434739,3.20759894314087,1.35178087483051,2.64018558083173,2.14371700770236,1.35178087483051,2.20048159874263,2.47744461558676,2.00295979181061,2.07416771352796,2.98732849723021,1.35178087483051,2.50671658988429,2.40836420488185,3.19275342097108,2.9704087019536
TMSB4X,9.52501268098761,9.57258839625725,9.95317623882323,10.1146103584108,9.77413325035844,9.91217213940216,10.4706868872203,10.0211809907223,10.2453728453687,10.2301078825198,9.99468367025355,9.7334356656258,9.63037598945623,9.80462332081756,9.64582607653066,9.64614378865905,9.65515312023659,9.76759699702895,11.1572991378364,10.0690142877968,8.85086318746158,9.99624240369579,9.68428707630269,9.28510574069615,9.91386249621262,9.00071559645888,10.0606597112774,9.29696522821392,9.68675259338104,9.28087579645104,10.1402815593562,10.7971861720216,10.7124618313198,10.9392395344875,10.9390970954099,10.815469282902,9.9993900218427,10.0964291852206,10.4445406669996,11.2185804230368,10.1716818523399,11.0538325108381,9.94188363199004,10.2852229862754,9.87831277246007,9.77846696397688,9.84860218950974,11.5781554214284,10.6532084658797,9.85637957185792,10.931552100504,10.9624306739131,10.7851387675063,10.7799019211405,10.9825749806029,10.3547382875387,10.2745681800671,10.1621187495299,9.97755067732156,10.0829032692947,9.87344579280107,9.45082945143671,9.73612909572575,10.1676084016945,9.82922160839179,9.7258012259724,9.93432638925275,9.82327179121274,10.1435021738461,10.3239127688495,10.3261853980264,11.2231933671466,9.95016737399098,10.7887058485678,11.1363296833206,10.6046362409317,11.0390197381424
PSME2,3.50708324531398,3.19882425991552,4.11131854053672,3.3045278999484,3.15391308016485,4.00955524824038,3.59987948211916,3.07855411221227,4.92510536316123,3.58178037044544,2.89228064081323,4.33081343313361,4.14349164824079,3.73892988847644,4.57426634720828,3.91085715351242,2.90246347196814,4.24049736383442,6.00030872241273,1.35178087483051,1.35178087483051,3.50475461943129,3.90888420868935,1.35178087483051,2.98204145053969,3.18322287303297,3.42116607571642,3.80218536062741,1.35178087483051,3.27037763695179,3.74366292580852,5.75381859731252,4.66218717629732,5.66324676238347,5.34656799824358,5.39565311080948,4.23312145733302,4.42203600133979,4.92066473358956,5.53887072067527,4.76203244282415,5.70542668912348,4.12541141230178,4.77795219533099,4.27868103793214,2.48996606453048,4.92694353132169,6.06530816225174,6.24670930774068,2.90297381969685,6.02775630850058,5.38160605791565,5.39472951186901,5.42234780246176,5.62973408318665,4.18239232839693,4.81705918281552,5.19167801731811,4.84661448054116,4.57951744955561,3.7348356160172,3.29567035186137,3.20759894314087,3.3846966437734,4.7336017040282,3.8181828499012,4.3565295493681,2.20048159874263,4.01262852234565,4.12294209291201,3.46582624802613,5.44970296820892,3.119416541125,5.27591855548145,5.65863550150085,4.88287759865407,5.41380305975847
HLA-E,7.24863387384468,6.84735583816078,7.09087372964128,7.15920020760864,7.04263163083006,7.47299195380938,8.31768956811417,7.3467547273081,7.61875692420023,7.00680166850455,6.98355890377667,7.25126377928579,7.29587711887481,7.42910661203398,7.17598986645677,6.85374398929334,7.51941781667596,7.48086944589566,7.87030626001305,7.36467912779713,6.26901275334295,6.91883160525476,6.89358522492074,6.81805661503224,7.51171762885284,7.2349192478846,6.86950603523842,7.22305858134293,6.51515502099113,7.06022839590636,6.8424995731545,7.98525387513319,7.69712436644317,7.96269352837575,7.9740469518135,7.44603862340115,7.20828582868818,7.54032484204979,7.66377855994159,8.06847941885734,7.62702135748545,8.14670057830063,7.53869512101397,7.65401996759315,7.51963165360937,6.69668934064355,7.56383246352887,8.15647094990717,8.03870021727602,7.37281108576174,8.04568100217966,7.89061797000758,7.83162022380446,7.92261146343393,8.14634611441377,6.99848003525632,7.81556123252873,7.53468468528398,7.92808629797924,7.47431624703875,7.30519725197948,7.3941442920749,7.81219617909298,7.52343361690095,7.81184818792244,7.48867009516784,6.51376428914949,7.0379235113758,6.9198418218188,7.88701778053716,7.97012329776979,7.99117517660486,7.25233793228397,7.81930437261237,7.91505024415671,7.68600135402815,8.00485418529965
FCGR3A,3.8996378901287,3.55209172590623,4.01030262043855,3.47204314566713,4.15020511385557,5.02322420283609,4.45839669896346,4.20679342351792,3.94024764684948,3.58178037044544,3.65305032072191,4.01878710452356,4.57721017936454,4.1571821990701,4.57426634720828,3.5171231521054,1.35178087483051,3.45119217549538,6.90369621359819,1.35178087483051,1.35178087483051,3.50475461943129,1.35178087483051,1.35178087483051,1.35178087483051,3.8106702105616,1.35178087483051,4.22690773679869,3.68126762461435,3.56837217384622,3.12903735350089,5.3587305164682,4.49560137234727,5.59816673015388,5.66913400081902,5.00213848531956,5.04451897008644,5.27982532461648,5.38547188669188,6.70717600285748,5.02783453068291,6.09773230921398,5.1879960931757,5.27756199440189,3.44795101306028,2.48996606453048,4.67185131426681,7.23445302135253,4.13988274659647,2.47375516307373,5.65762353399822,5.9342666340143,5.98087008135318,6.32290369843284,6.00689197016427,4.98732573627304,5.50930958370063,4.6293934268024,5.18252094835617,4.76136168582532,3.57932688636274,4.11080434554116,3.20759894314087,3.3846966437734,4.47294924930946,4.26473401031703,3.63574706610911,3.44206028153468,4.61170585477946,3.7673087566608,3.55296864869597,6.59834669899542,3.73172682189554,5.6185152105236,5.68081618881071,5.28768169693693,6.20962491085789
SLC44A2,1.35178087483051,2.69935543969934,2.94124580831722,3.3045278999484,3.04959337596369,3.39048019466307,3.59987948211916,2.78739516680243,3.46404126431923,3.58178037044544,2.46569517600972,2.67488334199096,3.50667847334579,2.86098517707539,3.22699582247709,2.30375534573623,1.35178087483051,3.45119217549538,3.72902307148254,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,3.55999725882792,3.18322287303297,1.35178087483051,1.35178087483051,1.35178087483051,2.61580309892579,1.35178087483051,3.39213785627082,3.23529576356638,2.92415094474554,3.78050674592102,3.40051623631017,3.53172029137456,2.35313205819534,3.00507420613165,4.06489013913649,3.06213584771518,4.27928193584455,3.48003297994191,3.39265174153086,2.98999720312186,1.35178087483051,3.53661895018049,3.88252659333765,3.4537858593447,2.47375516307373,3.77935591662141,3.84357839632896,3.22617566787189,3.55442015800576,3.68428291731095,2.62420209215417,3.62630790491157,3.53209801067414,4.03744562812777,3.3647723159488,3.12192139917655,2.97482182097874,3.73610342290273,3.3846966437734,3.95961120080334,3.27639607428279,3.63574706610911,3.15693469064843,2.47744461558676,3.43968740021172,2.9075307145171,3.53722059600241,3.119416541125,4.06960713933635,3.44379118976322,3.51685036553701,3.54534309297631
SEPT9,3.34506460247734,2.69935543969934,3.50852770006625,3.47204314566713,3.25002657178333,4.06363499213091,4.45839669896346,3.50965581720101,3.94024764684948,3.8620176725226,3.44646219794128,4.15214048517867,4.10217922399627,3.78703995325114,3.77741343376933,3.91085715351242,3.84626382332281,3.90249610857388,4.48613259470631,1.35178087483051,1.35178087483051,3.50475461943129,1.35178087483051,4.0609636904376,2.98204145053969,3.18322287303297,4.55298950069956,1.35178087483051,3.07884956749521,3.69520554156401,3.56925149954648,4.20946359700658,3.77914522902498,3.95917110738044,4.36158139714796,3.67935329332091,4.0368746088437,4.13176892427093,4.01395140113981,4.06489013913649,4.02802564032532,4.60693996978303,4.25893014502067,4.36357178633309,4.47226623089239,3.23755551598817,4.00960781431575,4.64478033164579,3.4537858593447,3.84698984414705,4.77621436873479,4.37396820047212,4.76218088127179,4.34255542774125,4.52912146506231,4.44257861934943,4.14480989212285,4.88153593688125,4.74859209365448,4.4789805352344,3.91758017354652,3.66193356367134,4.26924631878593,4.29888803483573,4.15260507921826,4.28467236182798,3.63574706610911,3.67535095590385,3.46625140311531,4.03040410196754,4.61115400094087,4.55570302003619,3.73172682189554,4.84202609064263,4.08328058735934,4.40677219205981,4.3443661591529
